book_id,year_group,pop_group,author_group
3763,Old,3,Author
3764,Old,3,Author
3765,Old,4,Author
3766,New,3,Author
3767,Old,3,Author
3768,New,4,Author
3769,New,3,Author
3770,New,4,Author
3771,Old,3,Author
3772,Old,4,Author
3773,Old,3,Author
3774,Old,4,Author
3775,Old,4,Author
3776,Old,4,Author
3777,New,4,Author
3778,New,4,Author
3779,Old,3,Author
3780,New,3,Author
3781,New,3,Author
3782,New,3,Author
3783,New,3,Author
3784,New,4,TopAuthor
3785,Old,3,Author
3786,New,4,Author
3787,Old,3,Author
3788,New,3,Author
3789,New,4,Author
3790,Old,3,Author
3791,New,3,Author
3792,New,3,Author
3793,New,4,TopAuthor
3794,Old,4,Author
3795,Old,3,TopAuthor
3796,New,4,Author
3797,Old,3,Author
3798,New,4,Author
3799,Old,3,Author
3800,New,3,Author
3801,New,4,Author
3802,New,3,Author
3803,Old,3,TopAuthor
3804,Old,3,TopAuthor
3805,New,3,Author
3806,Old,3,TopAuthor
3807,Old,3,Author
3808,Old,4,Author
3809,New,4,Author
3810,New,3,Author
3811,Old,3,Author
3812,New,3,Author
3813,Old,4,Author
3814,New,4,Author
3815,New,3,Author
3816,New,4,Author
3817,Old,4,Author
3818,Old,4,Author
3819,New,4,Author
3820,Old,4,Author
3821,Old,4,Author
3822,New,4,Author
3823,New,3,Author
3824,Old,4,TopAuthor
3825,New,4,Author
3826,Old,3,Author
3827,New,4,Author
3828,New,3,Author
3829,New,3,TopAuthor
3830,New,4,Author
3831,Old,3,Author
3832,New,3,TopAuthor
3833,Old,3,Author
3834,Old,4,TopAuthor
3835,New,4,Author
3836,Old,4,Author
3837,Old,3,Author
3838,New,4,Author
3839,New,4,Author
3840,Old,3,Author
3841,New,4,TopAuthor
3842,New,4,Author
3843,New,4,Author
3844,Old,4,Author
3845,New,3,Author
3846,New,3,Author
3847,New,4,Author
3848,New,4,Author
3849,New,4,Author
3850,New,3,Author
3851,New,4,Author
3852,New,4,TopAuthor
3853,Old,3,Author
3854,New,4,Author
3855,New,4,Author
3856,New,3,Author
3857,Old,4,Author
3858,Old,4,TopAuthor
3859,New,4,Author
3860,Old,4,Author
3861,New,3,Author
3862,New,4,Author
3863,New,4,Author
3864,New,4,Author
3865,New,4,Author
3866,New,3,Author
3867,New,3,Author
3868,Old,4,Author
3869,New,3,Author
3870,New,4,TopAuthor
3871,Old,3,Author
3872,Old,4,Author
3873,New,4,TopAuthor
3874,New,3,TopAuthor
3875,New,4,Author
3876,New,3,TopAuthor
3877,New,3,Author
3878,Old,3,Author
3879,New,3,Author
3880,New,4,Author
3881,Old,4,Author
3882,New,3,Author
3883,Old,3,Author
3884,Old,3,Author
3885,New,4,Author
3886,Old,3,Author
3887,Old,4,Author
3888,New,3,Author
3889,Old,3,Author
3890,Old,4,Author
3891,New,3,Author
3892,Old,3,Author
3893,New,3,Author
3894,New,4,Author
3895,New,3,Author
3896,New,3,Author
3897,New,4,Author
3898,New,3,Author
3899,Old,3,Author
3900,Old,4,Author
3901,New,3,Author
3902,New,4,Author
3903,Old,4,Author
3904,Old,4,Author
3905,New,3,Author
3906,Old,3,TopAuthor
3907,Old,4,Author
3908,New,3,Author
3909,New,4,Author
3910,New,4,Author
3911,Old,4,Author
3912,New,3,Author
3913,Old,4,Author
3914,New,3,TopAuthor
3915,New,4,Author
3916,Old,4,Author
3917,Old,4,Author
3918,Old,3,Author
3919,New,3,Author
3920,Old,4,Author
3921,New,4,Author
3922,New,4,Author
3923,Old,4,Author
3924,Old,3,TopAuthor
3925,Old,3,Author
3926,New,4,Author
3927,New,4,TopAuthor
3928,Old,4,Author
3929,Old,4,Author
3930,Old,3,Author
3931,New,4,Author
3932,New,4,Author
3933,New,3,Author
3934,Old,4,Author
3935,New,4,Author
3936,Old,4,Author
3937,New,3,Author
3938,Old,4,TopAuthor
3939,Old,3,Author
3940,New,4,Author
3941,Old,4,Author
3942,Old,4,Author
3943,New,4,Author
3944,Old,4,Author
3945,Old,4,TopAuthor
3946,New,4,Author
3947,New,4,Author
3948,Old,3,Author
3949,Old,3,Author
3950,New,3,Author
3951,Old,4,Author
3952,New,4,Author
3953,New,4,Author
3954,Old,4,Author
3955,New,3,Author
3956,New,3,Author
3957,Old,3,TopAuthor
3958,New,3,Author
3959,New,4,Author
3960,Old,3,Author
3961,New,3,Author
3962,New,4,Author
3963,Old,4,Author
3964,Old,4,Author
3965,Old,4,TopAuthor
3966,New,3,Author
3967,New,4,Author
3968,New,4,Author
3969,Old,3,Author
3970,New,4,Author
3971,Old,3,Author
3972,Old,4,Author
3973,Old,3,Author
3974,Old,4,TopAuthor
3975,New,4,Author
3976,New,3,TopAuthor
3977,New,4,Author
3978,Old,4,TopAuthor
3979,New,3,Author
3980,New,4,Author
3981,New,4,Author
3982,New,4,TopAuthor
3983,New,4,Author
3984,New,4,Author
3985,New,3,Author
3986,Old,4,Author
3987,New,3,Author
3988,Old,4,Author
3989,Old,4,TopAuthor
3990,New,3,TopAuthor
3991,New,4,Author
3992,New,3,Author
3993,New,3,Author
3994,Old,3,Author
3995,Old,4,Author
3996,Old,4,Author
3997,Old,3,Author
3998,New,3,Author
3999,New,4,Author
4000,New,4,Author
4001,New,3,Author
4002,New,4,Author
4003,Old,4,Author
4004,Old,4,Author
4005,New,3,Author
4006,New,4,Author
4007,New,3,Author
4008,New,4,Author
4009,New,2,Author
4010,Old,4,Author
4011,New,3,Author
4012,New,3,Author
4013,New,3,Author
4014,Old,4,Author
4015,Old,4,Author
4016,Old,3,Author
4017,New,4,Author
4018,Old,3,Author
4019,Old,4,Author
4020,New,3,Author
4021,New,3,Author
4022,New,3,TopAuthor
4023,New,4,TopAuthor
4024,New,4,Author
4025,New,4,TopAuthor
4026,New,4,Author
4027,New,3,Author
4028,New,3,Author
4029,New,3,Author
4030,New,4,TopAuthor
4031,Old,3,Author
4032,New,4,Author
4033,New,3,Author
4034,Old,3,Author
4035,Old,4,Author
4036,New,3,Author
4037,New,4,Author
4038,New,4,Author
4039,New,3,Author
4040,Old,4,TopAuthor
4041,New,4,Author
4042,Old,4,Author
4043,Old,4,Author
4044,New,4,Author
4045,New,3,Author
4046,Old,4,Author
4047,Old,4,Author
4048,New,4,Author
4049,New,3,Author
4050,Old,4,Author
4051,New,3,Author
4052,Old,3,Author
4053,Old,4,Author
4054,Old,3,Author
4055,Old,4,Author
4056,New,4,Author
4057,New,3,Author
4058,New,3,Author
4059,New,3,Author
4060,New,3,Author
4061,New,4,Author
4062,Old,4,Author
4063,New,4,TopAuthor
4064,Old,4,Author
4065,New,4,TopAuthor
4066,Old,4,TopAuthor
4067,Old,3,Author
4068,Old,4,Author
4069,New,4,Author
4070,Old,4,TopAuthor
4071,Old,3,Author
4072,New,3,Author
4073,New,4,Author
4074,New,4,TopAuthor
4075,New,4,Author
4076,New,3,Author
4077,New,4,TopAuthor
4078,Old,4,Author
4079,Old,3,Author
4080,New,3,Author
4081,New,3,Author
4082,New,4,Author
4083,New,4,Author
4084,New,4,TopAuthor
4085,Old,3,TopAuthor
4086,New,3,Author
4087,New,3,TopAuthor
4088,New,4,Author
4089,New,3,Author
4090,Old,4,Author
4091,Old,3,Author
4092,New,3,Author
4093,New,3,Author
4094,Old,3,Author
4095,Old,3,TopAuthor
4096,New,3,Author
4097,New,3,Author
4098,New,3,Author
4099,New,4,Author
4100,New,3,Author
4101,Old,4,TopAuthor
4102,New,4,Author
4103,Old,4,Author
4104,Old,4,Author
4105,New,4,TopAuthor
4106,Old,4,Author
4107,New,4,Author
4108,New,3,Author
4109,New,4,Author
4110,New,3,Author
4111,New,3,Author
4112,Old,4,Author
4113,New,4,Author
4114,New,3,Author
4115,New,4,Author
4116,New,3,Author
4117,New,3,Author
4118,New,4,Author
4119,New,4,Author
4120,Old,4,Author
4121,New,4,TopAuthor
4122,New,4,Author
4123,New,3,Author
4124,New,3,TopAuthor
4125,New,4,Author
4126,New,4,Author
4127,Old,3,TopAuthor
4128,New,3,Author
4129,New,3,Author
4130,New,3,Author
4131,Old,4,Author
4132,New,4,Author
4133,Old,3,Author
4134,Old,4,Author
4135,New,4,Author
4136,New,3,Author
4137,New,3,Author
4138,Old,3,TopAuthor
4139,Old,3,Author
4140,New,4,Author
4141,New,3,Author
4142,New,4,Author
4143,New,4,Author
4144,New,3,Author
4145,New,3,Author
4146,New,4,Author
4147,New,3,Author
4148,Old,4,Author
4149,Old,3,Author
4150,New,4,Author
4151,New,4,Author
4152,New,4,Author
4153,Old,4,Author
4154,Old,4,Author
4155,New,3,Author
4156,New,3,Author
4157,Old,4,Author
4158,New,3,Author
4159,New,3,TopAuthor
4160,Old,3,Author
4161,New,3,Author
4162,New,4,Author
4163,Old,4,Author
4164,New,3,Author
4165,New,3,Author
4166,New,3,Author
4167,New,3,Author
4168,New,3,Author
4169,New,3,Author
4170,New,3,Author
4171,Old,4,Author
4172,New,4,TopAuthor
4173,New,4,Author
4174,New,3,Author
4175,Old,3,Author
4176,New,3,Author
4177,Old,4,Author
4178,New,3,Author
4179,New,4,Author
4180,Old,4,Author
4181,Old,3,Author
4182,Old,4,Author
4183,Old,3,Author
4184,New,4,Author
4185,New,4,Author
4186,Old,3,Author
4187,Old,3,Author
4188,Old,3,Author
4189,Old,4,Author
4190,Old,3,TopAuthor
4191,Old,4,Author
4192,New,3,TopAuthor
4193,New,4,Author
4194,New,4,TopAuthor
4195,New,3,Author
4196,Old,3,Author
4197,Old,3,Author
4198,New,4,Author
4199,New,4,Author
4200,New,3,Author
4201,Old,4,Author
4202,Old,4,Author
4203,New,4,Author
4204,New,3,Author
4205,Old,4,Author
4206,Old,4,Author
4207,New,4,Author
4208,New,4,Author
4209,New,4,Author
4210,New,4,Author
4211,New,3,Author
4212,New,4,Author
4213,New,4,Author
4214,New,3,Author
4215,Old,4,Author
4216,New,3,Author
4217,Old,4,Author
4218,New,3,TopAuthor
4219,Old,3,Author
4220,Old,3,Author
4221,Old,3,Author
4222,Old,4,Author
4223,New,3,Author
4224,New,4,TopAuthor
4225,New,3,Author
4226,New,4,Author
4227,New,3,Author
4228,Old,4,Author
4229,Old,4,Author
4230,New,4,Author
4231,Old,4,Author
4232,Old,3,Author
4233,New,3,Author
4234,New,4,TopAuthor
4235,New,3,Author
4236,Old,3,Author
4237,Old,3,Author
4238,Old,3,Author
4239,New,4,Author
4240,Old,3,TopAuthor
4241,New,4,Author
4242,Old,4,Author
4243,New,3,Author
4244,Old,3,Author
4245,Old,4,Author
4246,New,4,Author
4247,New,4,Author
4248,New,4,Author
4249,New,3,Author
4250,Old,3,Author
4251,New,3,TopAuthor
4252,Old,4,Author
4253,New,3,Author
4254,New,3,Author
4255,New,4,Author
4256,New,4,Author
4257,Old,4,TopAuthor
4258,New,4,Author
4259,New,4,TopAuthor
4260,New,3,Author
4261,Old,4,Author
4262,Old,4,Author
4263,New,4,Author
4264,Old,3,Author
4265,Old,3,Author
4266,Old,4,Author
4267,New,4,Author
4268,New,3,Author
4269,New,4,TopAuthor
4270,Old,4,Author
4271,Old,4,Author
4272,Old,4,Author
4273,Old,3,Author
4274,New,4,Author
4275,Old,4,Author
4276,New,4,TopAuthor
4277,Old,3,Author
4278,New,4,Author
4279,New,3,Author
4280,New,4,Author
4281,New,4,Author
4282,New,2,Author
4283,New,2,Author
4284,Old,4,Author
4285,New,4,Author
4286,Old,4,Author
4287,New,4,Author
4288,New,3,Author
4289,Old,3,Author
4290,Old,3,Author
4291,New,4,Author
4292,New,3,Author
4293,New,4,Author
4294,New,3,TopAuthor
4295,New,4,Author
4296,Old,4,Author
4297,New,4,Author
4298,Old,3,Author
4299,New,4,Author
4300,New,3,Author
4301,Old,4,Author
4302,New,4,Author
4303,New,4,Author
4304,New,3,Author
4305,New,4,Author
4306,New,3,Author
4307,New,3,Author
4308,New,4,TopAuthor
4309,Old,3,Author
4310,New,4,Author
4311,Old,3,Author
4312,New,4,Author
4313,New,3,Author
4314,New,3,Author
4315,Old,4,Author
4316,Old,3,Author
4317,New,3,Author
4318,New,4,Author
4319,Old,3,Author
4320,Old,4,Author
4321,New,3,Author
4322,New,3,Author
4323,New,4,Author
4324,New,4,Author
4325,New,4,Author
4326,Old,3,Author
4327,Old,4,Author
4328,Old,4,Author
4329,New,4,Author
4330,Old,4,Author
4331,New,4,Author
4332,Old,3,Author
4333,Old,3,Author
4334,New,3,Author
4335,New,4,Author
4336,Old,4,Author
4337,Old,3,Author
4338,Old,3,Author
4339,New,4,Author
4340,New,4,Author
4341,New,3,Author
4342,Old,4,Author
4343,New,3,Author
4344,New,4,Author
4345,New,3,TopAuthor
4346,New,4,Author
4347,New,3,Author
4348,Old,4,Author
4349,New,3,TopAuthor
4350,New,3,Author
4351,New,4,Author
4352,Old,4,Author
4353,Old,3,TopAuthor
4354,New,3,Author
4355,New,3,Author
4356,New,3,Author
4357,Old,3,Author
4358,New,3,TopAuthor
4359,Old,3,Author
4360,New,3,Author
4361,Old,3,Author
4362,New,3,Author
4363,Old,3,Author
4364,New,4,Author
4365,New,3,TopAuthor
4366,New,4,Author
4367,New,3,Author
4368,Old,4,Author
4369,New,3,Author
4370,New,4,Author
4371,Old,3,Author
4372,New,4,Author
4373,New,4,Author
4374,New,3,Author
4375,Old,4,Author
4376,New,3,Author
4377,New,3,Author
4378,New,4,Author
4379,New,4,Author
4380,New,4,Author
4381,New,4,Author
4382,New,4,Author
4383,Old,3,Author
4384,New,3,Author
4385,New,4,Author
4386,New,4,Author
4387,New,4,TopAuthor
4388,New,3,Author
4389,New,4,Author
4390,New,3,Author
4391,New,3,Author
4392,New,3,Author
4393,New,3,Author
4394,New,3,Author
4395,Old,4,Author
4396,Old,4,Author
4397,New,3,Author
4398,New,3,Author
4399,Old,3,Author
4400,New,3,Author
4401,New,4,Author
4402,New,4,TopAuthor
4403,New,3,Author
4404,Old,4,Author
4405,New,3,Author
4406,Old,3,Author
4407,New,4,Author
4408,New,4,Author
4409,New,4,TopAuthor
4410,New,4,Author
4411,New,3,Author
4412,New,3,Author
4413,New,3,Author
4414,New,3,Author
4415,Old,4,Author
4416,Old,4,Author
4417,New,4,Author
4418,New,3,Author
4419,Old,4,Author
4420,New,4,Author
4421,Old,3,Author
4422,New,3,Author
4423,Old,4,TopAuthor
4424,New,4,TopAuthor
4425,New,3,TopAuthor
4426,New,3,Author
4427,Old,3,TopAuthor
4428,New,3,Author
4429,Old,3,Author
4430,New,3,TopAuthor
4431,New,3,Author
4432,New,4,Author
4433,New,4,Author
4434,Old,4,Author
4435,Old,3,Author
4436,New,4,Author
4437,New,4,TopAuthor
4438,New,3,Author
4439,Old,4,Author
4440,New,4,Author
4441,Old,4,Author
4442,New,4,Author
4443,Old,4,Author
4444,Old,4,Author
4445,Old,4,Author
4446,New,4,Author
4447,Old,3,Author
4448,New,3,Author
4449,New,4,Author
4450,New,3,Author
4451,New,3,Author
4452,Old,3,Author
4453,Old,4,Author
4454,New,3,Author
4455,Old,3,Author
4456,New,3,Author
4457,New,4,Author
4458,New,4,Author
4459,Old,4,TopAuthor
4460,Old,4,Author
4461,New,4,Author
4462,Old,4,Author
4463,New,3,TopAuthor
4464,Old,4,Author
4465,Old,4,Author
4466,New,4,Author
4467,New,4,Author
4468,Old,4,Author
4469,New,4,Author
4470,New,4,Author
4471,New,4,Author
4472,New,4,Author
4473,New,3,Author
4474,New,3,Author
4475,Old,4,Author
4476,Old,3,Author
4477,New,3,Author
4478,New,3,Author
4479,New,4,Author
4480,New,3,Author
4481,New,4,Author
4482,Old,4,Author
4483,Old,4,Author
4484,New,4,Author
4485,Old,3,Author
4486,Old,4,Author
4487,Old,3,Author
4488,New,4,TopAuthor
4489,New,3,Author
4490,New,4,TopAuthor
4491,New,4,Author
4492,New,4,Author
4493,New,3,Author
4494,New,4,Author
4495,New,4,Author
4496,New,4,Author
4497,New,4,Author
4498,New,4,Author
4499,New,3,Author
4500,New,3,Author
4501,New,4,Author
4502,New,4,Author
4503,Old,3,Author
4504,Old,3,Author
4505,New,4,Author
4506,Old,3,TopAuthor
4507,New,4,Author
4508,New,3,Author
4509,New,4,Author
4510,Old,3,Author
4511,New,3,Author
4512,New,3,TopAuthor
4513,New,3,Author
4514,New,4,Author
4515,Old,4,Author
4516,New,3,Author
4517,Old,3,TopAuthor
4518,New,4,Author
4519,New,3,Author
4520,New,3,Author
4521,Old,4,Author
4522,New,4,Author
4523,New,4,Author
4524,Old,3,Author
4525,Old,3,Author
4526,Old,4,Author
4527,Old,4,Author
4528,Old,3,Author
4529,New,4,Author
4530,Old,3,Author
4531,Old,3,Author
4532,New,3,Author
4533,Old,4,Author
4534,Old,4,Author
4535,Old,4,Author
4536,New,3,Author
4537,Old,3,Author
4538,New,3,Author
4539,New,4,Author
4540,New,3,Author
4541,New,4,Author
4542,Old,3,Author
4543,New,4,Author
4544,Old,4,Author
4545,New,3,Author
4546,New,4,Author
4547,New,3,Author
4548,New,4,Author
4549,New,3,Author
4550,New,4,Author
4551,Old,4,Author
4552,New,4,Author
4553,Old,3,TopAuthor
4554,New,4,Author
4555,Old,4,Author
4556,New,4,TopAuthor
4557,Old,3,Author
4558,New,4,Author
4559,New,4,Author
4560,Old,3,Author
4561,Old,3,Author
4562,New,4,Author
4563,New,3,Author
4564,New,4,Author
4565,New,4,TopAuthor
4566,Old,4,Author
4567,Old,4,Author
4568,New,3,Author
4569,New,4,Author
4570,New,3,Author
4571,New,4,Author
4572,New,3,Author
4573,New,3,Author
4574,New,4,Author
4575,New,4,Author
4576,New,4,Author
4577,New,3,Author
4578,Old,4,Author
4579,Old,3,TopAuthor
4580,New,4,Author
4581,New,3,Author
4582,Old,3,Author
4583,New,3,Author
4584,Old,4,Author
4585,Old,4,Author
4586,Old,3,Author
4587,New,3,Author
4588,Old,3,TopAuthor
4589,New,4,Author
4590,New,3,TopAuthor
4591,New,4,Author
4592,Old,3,Author
4593,New,4,Author
4594,New,4,Author
4595,New,4,Author
4596,New,4,Author
4597,Old,4,Author
4598,Old,3,Author
4599,New,4,Author
4600,New,3,Author
4601,New,4,Author
4602,Old,3,Author
4603,New,4,Author
4604,New,4,Author
4605,Old,3,Author
4606,Old,4,Author
4607,New,3,Author
4608,Old,3,TopAuthor
4609,Old,3,Author
4610,New,3,Author
4611,New,4,Author
4612,Old,3,Author
4613,Old,3,Author
4614,New,2,Author
4615,New,3,TopAuthor
4616,New,4,TopAuthor
4617,New,4,TopAuthor
4618,New,4,TopAuthor
4619,New,4,TopAuthor
4620,Old,4,Author
4621,New,4,Author
4622,New,4,Author
4623,New,3,Author
4624,New,3,Author
4625,New,3,Author
4626,New,3,Author
4627,New,4,TopAuthor
4628,New,3,Author
4629,New,3,Author
4630,New,3,Author
4631,New,3,Author
4632,New,3,Author
4633,New,3,Author
4634,Old,4,Author
4635,New,3,Author
4636,New,4,TopAuthor
4637,New,4,Author
4638,Old,4,Author
4639,Old,3,Author
4640,Old,4,Author
4641,New,4,Author
4642,Old,4,Author
4643,New,4,Author
4644,New,4,Author
4645,Old,4,Author
4646,Old,4,Author
4647,New,3,TopAuthor
4648,New,4,Author
4649,Old,4,Author
4650,Old,4,Author
4651,New,4,Author
4652,New,3,Author
4653,Old,4,Author
4654,New,3,Author
4655,New,3,Author
4656,New,4,TopAuthor
4657,Old,4,Author
4658,Old,3,Author
4659,New,3,TopAuthor
4660,Old,4,Author
4661,Old,4,Author
4662,New,4,TopAuthor
4663,New,4,Author
4664,New,4,Author
4665,New,4,Author
4666,New,3,Author
4667,New,4,Author
4668,New,4,Author
4669,New,4,TopAuthor
4670,Old,4,Author
4671,Old,3,Author
4672,Old,4,Author
4673,New,4,TopAuthor
4674,New,4,Author
4675,New,4,Author
4676,New,4,Author
4677,New,4,Author
4678,Old,4,Author
4679,New,3,Author
4680,New,4,TopAuthor
4681,Old,4,Author
4682,Old,3,TopAuthor
4683,New,4,Author
4684,Old,3,Author
4685,New,3,Author
4686,New,3,Author
4687,New,3,Author
4688,Old,4,Author
4689,New,4,Author
4690,New,4,Author
4691,Old,4,Author
4692,New,4,Author
4693,New,4,Author
4694,New,3,Author
4695,Old,3,Author
4696,New,4,TopAuthor
4697,New,3,Author
4698,Old,4,Author
4699,New,3,Author
4700,New,4,TopAuthor
4701,Old,3,Author
4702,Old,4,Author
4703,New,4,TopAuthor
4704,New,3,Author
4705,New,4,Author
4706,New,4,Author
4707,Old,3,Author
4708,Old,4,Author
4709,Old,4,Author
4710,New,3,Author
4711,New,3,Author
4712,Old,3,TopAuthor
4713,Old,3,TopAuthor
4714,New,4,Author
4715,New,3,Author
4716,Old,3,Author
4717,Old,4,Author
4718,New,4,Author
4719,Old,4,Author
4720,New,4,Author
4721,New,4,Author
4722,Old,4,Author
4723,New,3,Author
4724,New,3,Author
4725,New,4,Author
4726,Old,4,Author
4727,Old,3,Author
4728,Old,3,TopAuthor
4729,Old,4,Author
4730,New,3,Author
4731,Old,4,Author
4732,New,3,Author
4733,Old,3,Author
4734,New,4,Author
4735,New,3,Author
4736,New,3,Author
4737,New,3,Author
4738,New,4,Author
4739,New,4,Author
4740,New,4,Author
4741,New,4,Author
4742,New,4,Author
4743,New,4,Author
4744,Old,3,Author
4745,New,3,TopAuthor
4746,Old,3,Author
4747,New,3,Author
4748,Old,3,Author
4749,Old,4,Author
4750,New,4,Author
4751,New,4,Author
4752,New,4,Author
4753,Old,3,Author
4754,New,3,TopAuthor
4755,Old,3,Author
4756,Old,3,TopAuthor
4757,Old,4,Author
4758,Old,3,Author
4759,Old,3,Author
4760,Old,4,Author
4761,New,4,Author
4762,New,3,Author
4763,Old,3,Author
4764,New,4,Author
4765,New,3,Author
4766,Old,3,Author
4767,New,3,Author
4768,Old,3,Author
4769,New,3,Author
4770,New,4,Author
4771,New,4,Author
4772,New,3,Author
4773,New,4,Author
4774,Old,4,Author
4775,New,4,TopAuthor
4776,New,4,Author
4777,Old,4,Author
4778,New,4,Author
4779,Old,3,Author
4780,Old,3,Author
4781,New,4,TopAuthor
4782,New,4,Author
4783,New,3,Author
4784,New,3,Author
4785,Old,3,Author
4786,New,3,Author
4787,New,3,Author
4788,New,3,Author
4789,New,3,TopAuthor
4790,New,3,Author
4791,New,3,Author
4792,New,3,Author
4793,New,3,Author
4794,New,4,Author
4795,Old,3,TopAuthor
4796,Old,4,Author
4797,New,3,TopAuthor
4798,New,4,Author
4799,Old,3,TopAuthor
4800,Old,4,Author
4801,New,4,Author
4802,New,4,Author
4803,New,4,Author
4804,New,4,Author
4805,New,4,Author
4806,New,4,Author
4807,New,4,Author
4808,New,3,Author
4809,New,3,Author
4810,Old,3,Author
4811,Old,4,Author
4812,Old,4,Author
4813,New,3,Author
4814,New,4,Author
4815,Old,3,Author
4816,New,4,Author
4817,New,4,TopAuthor
4818,New,3,Author
4819,New,3,TopAuthor
4820,Old,3,Author
4821,New,3,Author
4822,Old,4,Author
4823,New,3,Author
4824,New,4,Author
4825,New,4,TopAuthor
4826,Old,4,Author
4827,New,3,Author
4828,Old,4,Author
4829,New,3,Author
4830,New,4,TopAuthor
4831,New,4,Author
4832,Old,3,Author
4833,New,4,Author
4834,New,3,Author
4835,New,4,Author
4836,New,3,Author
4837,New,4,TopAuthor
4838,New,3,Author
4839,New,3,Author
4840,New,3,Author
4841,New,4,Author
4842,Old,3,Author
4843,New,3,Author
4844,Old,3,Author
4845,New,3,Author
4846,New,4,TopAuthor
4847,Old,4,Author
4848,Old,4,Author
4849,New,4,TopAuthor
4850,Old,4,Author
4851,New,4,Author
4852,New,3,Author
4853,New,3,Author
4854,New,3,Author
4855,Old,4,Author
4856,New,3,Author
4857,New,4,Author
4858,New,3,Author
4859,Old,4,Author
4860,New,4,Author
4861,New,3,Author
4862,Old,4,Author
4863,Old,3,Author
4864,New,4,Author
4865,Old,3,Author
4866,Old,4,Author
4867,New,3,TopAuthor
4868,Old,4,Author
4869,Old,4,Author
4870,Old,3,Author
4871,Old,4,TopAuthor
4872,New,3,Author
4873,New,3,Author
4874,New,4,Author
4875,New,3,Author
4876,New,4,Author
4877,Old,4,TopAuthor
4878,Old,4,Author
4879,New,3,Author
4880,Old,4,Author
4881,Old,4,Author
4882,New,3,TopAuthor
4883,Old,4,Author
4884,New,4,Author
4885,New,4,Author
4886,Old,4,Author
4887,New,4,Author
4888,Old,3,Author
4889,New,4,Author
4890,Old,4,Author
4891,Old,4,Author
4892,New,4,TopAuthor
4893,New,3,Author
4894,Old,4,Author
4895,New,3,TopAuthor
4896,New,3,Author
4897,New,4,Author
4898,Old,4,Author
4899,New,3,Author
4900,New,3,Author
4901,New,4,Author
4902,Old,4,Author
4903,New,3,Author
4904,Old,4,Author
4905,New,3,TopAuthor
4906,Old,4,Author
4907,New,3,Author
4908,New,3,Author
4909,Old,3,TopAuthor
4910,New,3,Author
4911,New,4,Author
4912,New,4,TopAuthor
4913,New,4,Author
4914,Old,4,TopAuthor
4915,New,4,Author
4916,New,4,Author
4917,New,4,Author
4918,New,4,Author
4919,New,4,Author
4920,New,3,Author
4921,New,4,Author
4922,New,4,Author
4923,New,3,Author
4924,Old,3,TopAuthor
4925,New,4,TopAuthor
4926,New,4,Author
4927,New,4,Author
4928,New,4,Author
4929,New,4,TopAuthor
4930,New,4,Author
4931,Old,4,Author
4932,New,3,Author
4933,Old,4,TopAuthor
4934,New,4,Author
4935,New,3,Author
4936,Old,3,Author
4937,Old,3,Author
4938,Old,3,Author
