
===== GREEDY START =====

Step 1:
1: ΔU=7.000, ΔPen=-1, ΔMM=0.000, Score=117.000
1651: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1652: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1653: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1654: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1655: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1656: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1657: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1658: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1659: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1660: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1661: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1662: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1663: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1664: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1665: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1666: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1667: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1668: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1669: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1670: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1671: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1672: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1673: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1674: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1675: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1676: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1677: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1678: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1679: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1680: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1681: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1682: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
--> Selected: 269

Step 2:
1: ΔU=7.000, ΔPen=-1, ΔMM=0.000, Score=117.000
2: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
3: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
4: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
5: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
6: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
7: ΔU=4.000, ΔPen=-1, ΔMM=0.000, Score=114.000
8: ΔU=6.000, ΔPen=-1, ΔMM=0.000, Score=116.000
9: ΔU=5.000, ΔPen=-1, ΔMM=0.000, Score=115.000
10: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
11: ΔU=5.000, ΔPen=-1, ΔMM=0.000, Score=115.000
12: ΔU=5.000, ΔPen=-1, ΔMM=0.000, Score=115.000
13: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
14: ΔU=4.000, ΔPen=-1, ΔMM=0.000, Score=114.000
15: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
16: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
17: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
18: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
19: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
20: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
21: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
22: ΔU=6.000, ΔPen=-1, ΔMM=0.000, Score=116.000
23: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
24: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
25: ΔU=4.000, ΔPen=-2, ΔMM=0.000, Score=224.000
26: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
27: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
28: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
29: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
30: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
31: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
32: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
33: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
34: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
35: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
36: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
37: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
38: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
39: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
40: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
41: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
42: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
43: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
44: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
45: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
46: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
47: ΔU=2.000, ΔPen=-2, ΔMM=0.000, Score=222.000
48: ΔU=4.000, ΔPen=-1, ΔMM=0.000, Score=114.000
49: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
50: ΔU=19.000, ΔPen=-1, ΔMM=0.000, Score=129.000
51: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
52: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
53: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
54: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
55: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
56: ΔU=6.000, ΔPen=-1, ΔMM=0.000, Score=116.000
57: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
58: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
59: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
60: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
61: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
62: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
63: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
64: ΔU=13.000, ΔPen=-1, ΔMM=0.000, Score=123.000
65: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
66: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
67: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
68: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
69: ΔU=5.000, ΔPen=-2, ΔMM=0.000, Score=225.000
70: ΔU=2.000, ΔPen=-2, ΔMM=0.000, Score=222.000
71: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
72: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
73: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
74: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
75: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
76: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
77: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
78: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
79: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
80: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
81: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
82: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
83: ΔU=5.000, ΔPen=-2, ΔMM=0.000, Score=225.000
84: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
85: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
86: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
87: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
88: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
89: ΔU=5.000, ΔPen=-1, ΔMM=0.000, Score=115.000
90: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
91: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
92: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
93: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
94: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
95: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
96: ΔU=7.000, ΔPen=-1, ΔMM=0.000, Score=117.000
97: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
98: ΔU=10.000, ΔPen=-1, ΔMM=0.000, Score=120.000
99: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
100: ΔU=16.000, ΔPen=-1, ΔMM=0.000, Score=126.000
101: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
102: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
103: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
104: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
105: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
106: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
107: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
108: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
109: ΔU=3.000, ΔPen=-2, ΔMM=0.000, Score=223.000
110: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
111: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
112: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
113: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
114: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
115: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
116: ΔU=2.000, ΔPen=-2, ΔMM=0.000, Score=222.000
117: ΔU=4.000, ΔPen=-1, ΔMM=0.000, Score=114.000
118: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
119: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
120: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
121: ΔU=6.000, ΔPen=-1, ΔMM=0.000, Score=116.000
122: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
123: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
124: ΔU=7.000, ΔPen=-1, ΔMM=0.000, Score=117.000
125: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
126: ΔU=4.000, ΔPen=-1, ΔMM=0.000, Score=114.000
127: ΔU=11.000, ΔPen=-1, ΔMM=0.000, Score=121.000
128: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
129: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
130: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
131: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
132: ΔU=5.000, ΔPen=-1, ΔMM=0.000, Score=115.000
133: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
134: ΔU=3.000, ΔPen=-1, ΔMM=0.000, Score=113.000
135: ΔU=10.000, ΔPen=-1, ΔMM=0.000, Score=120.000
136: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
137: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
138: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
139: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
140: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
141: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
142: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
143: ΔU=3.000, ΔPen=-1, ΔMM=0.000, Score=113.000
144: ΔU=3.000, ΔPen=-1, ΔMM=0.000, Score=113.000
145: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
146: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
147: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
148: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
149: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
150: ΔU=4.000, ΔPen=-2, ΔMM=0.000, Score=224.000
151: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
152: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
153: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
154: ΔU=3.000, ΔPen=-2, ΔMM=0.000, Score=223.000
155: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
156: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
157: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
158: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
159: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
160: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
161: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
162: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
163: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
164: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
165: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
166: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
167: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
168: ΔU=4.000, ΔPen=-2, ΔMM=0.000, Score=224.000
169: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
170: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
171: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
172: ΔU=4.000, ΔPen=-1, ΔMM=0.000, Score=114.000
173: ΔU=5.000, ΔPen=-1, ΔMM=0.000, Score=115.000
174: ΔU=10.000, ΔPen=-1, ΔMM=0.000, Score=120.000
175: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
176: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
177: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
178: ΔU=3.000, ΔPen=-1, ΔMM=0.000, Score=113.000
179: ΔU=4.000, ΔPen=-1, ΔMM=0.000, Score=114.000
180: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
181: ΔU=15.000, ΔPen=-1, ΔMM=0.000, Score=125.000
182: ΔU=3.000, ΔPen=-1, ΔMM=0.000, Score=113.000
183: ΔU=4.000, ΔPen=-1, ΔMM=0.000, Score=114.000
184: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
185: ΔU=3.000, ΔPen=-2, ΔMM=0.005, Score=223.005
186: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
187: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
188: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
189: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
190: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
191: ΔU=4.000, ΔPen=-1, ΔMM=0.000, Score=114.000
192: ΔU=4.000, ΔPen=-1, ΔMM=0.000, Score=114.000
193: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
194: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
195: ΔU=3.000, ΔPen=-1, ΔMM=0.000, Score=113.000
196: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
197: ΔU=3.000, ΔPen=-1, ΔMM=0.000, Score=113.000
198: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
199: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
200: ΔU=3.000, ΔPen=-2, ΔMM=0.005, Score=223.005
201: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
202: ΔU=5.000, ΔPen=-2, ΔMM=0.000, Score=225.000
203: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
204: ΔU=4.000, ΔPen=-2, ΔMM=0.000, Score=224.000
205: ΔU=3.000, ΔPen=-1, ΔMM=0.000, Score=113.000
206: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
207: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
208: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
209: ΔU=2.000, ΔPen=-2, ΔMM=0.000, Score=222.000
210: ΔU=5.000, ΔPen=-1, ΔMM=0.000, Score=115.000
211: ΔU=2.000, ΔPen=-2, ΔMM=0.000, Score=222.000
212: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
213: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
214: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
215: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
216: ΔU=2.000, ΔPen=-2, ΔMM=0.000, Score=222.000
217: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
218: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
219: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
220: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
221: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
222: ΔU=5.000, ΔPen=-1, ΔMM=0.000, Score=115.000
223: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
224: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
225: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
226: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
227: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
228: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
229: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
230: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
231: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
232: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
233: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
234: ΔU=4.000, ΔPen=-1, ΔMM=0.000, Score=114.000
235: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
236: ΔU=2.000, ΔPen=-2, ΔMM=0.000, Score=222.000
237: ΔU=8.000, ΔPen=-1, ΔMM=0.000, Score=118.000
238: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
239: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
240: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
241: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
242: ΔU=5.000, ΔPen=-2, ΔMM=0.000, Score=225.000
243: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
244: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
245: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
246: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
247: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
248: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
249: ΔU=2.000, ΔPen=-2, ΔMM=0.000, Score=222.000
250: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
251: ΔU=2.000, ΔPen=-2, ΔMM=0.000, Score=222.000
252: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
253: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
254: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
255: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
256: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
257: ΔU=3.000, ΔPen=-1, ΔMM=0.000, Score=113.000
258: ΔU=15.000, ΔPen=-1, ΔMM=0.000, Score=125.000
259: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
260: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
261: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
262: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
263: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
264: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
265: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
266: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
267: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
268: ΔU=6.000, ΔPen=-1, ΔMM=0.000, Score=116.000
270: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
271: ΔU=4.000, ΔPen=-1, ΔMM=0.000, Score=114.000
272: ΔU=10.000, ΔPen=-1, ΔMM=0.000, Score=120.000
273: ΔU=4.000, ΔPen=-1, ΔMM=0.000, Score=114.000
274: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
275: ΔU=4.000, ΔPen=-1, ΔMM=0.000, Score=114.000
276: ΔU=4.000, ΔPen=-1, ΔMM=0.000, Score=114.000
277: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
278: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
279: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
280: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
281: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
282: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
283: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
284: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
285: ΔU=4.000, ΔPen=-1, ΔMM=0.000, Score=114.000
286: ΔU=11.000, ΔPen=-1, ΔMM=0.000, Score=121.000
287: ΔU=3.000, ΔPen=-1, ΔMM=0.000, Score=113.000
288: ΔU=8.000, ΔPen=-2, ΔMM=0.000, Score=228.000
289: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
290: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
291: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
292: ΔU=4.000, ΔPen=-1, ΔMM=0.000, Score=114.000
293: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
294: ΔU=6.000, ΔPen=-2, ΔMM=0.000, Score=226.000
295: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
296: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
297: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
298: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
299: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
300: ΔU=8.000, ΔPen=-1, ΔMM=0.000, Score=118.000
301: ΔU=6.000, ΔPen=-2, ΔMM=0.000, Score=226.000
302: ΔU=7.000, ΔPen=-1, ΔMM=0.000, Score=117.000
303: ΔU=3.000, ΔPen=-1, ΔMM=0.000, Score=113.000
304: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
305: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
306: ΔU=4.000, ΔPen=-1, ΔMM=0.000, Score=114.000
307: ΔU=3.000, ΔPen=-1, ΔMM=0.000, Score=113.000
308: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
309: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
310: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
311: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
312: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
313: ΔU=27.000, ΔPen=-1, ΔMM=0.000, Score=137.000
314: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
315: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
316: ΔU=4.000, ΔPen=-2, ΔMM=0.000, Score=224.000
317: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
318: ΔU=8.000, ΔPen=-1, ΔMM=0.000, Score=118.000
319: ΔU=3.000, ΔPen=-2, ΔMM=0.000, Score=223.000
320: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
321: ΔU=2.000, ΔPen=-2, ΔMM=0.000, Score=222.000
322: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
323: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
324: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
325: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
326: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
327: ΔU=4.000, ΔPen=-1, ΔMM=0.000, Score=114.000
328: ΔU=4.000, ΔPen=-1, ΔMM=0.000, Score=114.000
329: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
330: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
331: ΔU=3.000, ΔPen=-1, ΔMM=0.000, Score=113.000
332: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
333: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
334: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
335: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
336: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
337: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
338: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
339: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
340: ΔU=5.000, ΔPen=-1, ΔMM=0.000, Score=115.000
341: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
342: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
343: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
344: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
